Year,RCO 2.6 CO2 ppm,RCP 4.5 CO2 ppm,RCO 6.0 CO2 ppm,RCP 8.5 CO2 ppm
321774.5,283.488,298.342,309.928,342.357
321865.5,283.487,298.337,309.92,342.34
321874.5,283.486,298.333,309.915,342.329
321965.5,283.485,298.328,309.907,342.312
321974.5,283.484,298.325,309.902,342.302
322065.5,283.482,298.32,309.894,342.285
322074.5,283.481,298.316,309.889,342.274
322165.5,283.48,298.311,309.881,342.257
322174.5,283.479,298.308,309.875,342.247
322265.5,283.477,298.303,309.867,342.23
322274.5,283.476,298.299,309.862,342.219
322365.5,283.475,298.294,309.854,342.202
322374.5,283.474,298.291,309.849,342.192
322465.5,283.472,298.286,309.841,342.175
322474.5,283.471,298.282,309.836,342.164
322565.5,283.47,298.277,309.828,342.147
322574.5,283.469,298.274,309.823,342.137
322665.5,283.468,298.269,309.815,342.12
322674.5,283.467,298.266,309.81,342.109
322765.5,283.465,298.26,309.801,342.092
322774.5,283.464,298.257,309.796,342.082
322865.5,283.463,298.252,309.788,342.065
322874.5,283.462,298.249,309.783,342.055
322965.5,283.46,298.243,309.775,342.038
322974.5,283.459,298.24,309.77,342.027
323065.5,283.458,298.235,309.762,342.01
323074.5,283.457,298.232,309.757,342
323165.5,283.456,298.226,309.749,341.983
323174.5,283.455,298.223,309.744,341.972
323265.5,283.453,298.218,309.736,341.956
323274.5,283.452,298.215,309.731,341.945
323365.5,283.451,298.21,309.723,341.928
323374.5,283.45,298.206,309.717,341.918
323465.5,283.448,298.201,309.709,341.901
323474.5,283.447,298.198,309.704,341.89
323565.5,283.446,298.193,309.696,341.874
323574.5,283.445,298.189,309.691,341.863
323665.5,283.444,298.184,309.683,341.846
323674.5,283.443,298.181,309.678,341.836
323765.5,283.441,298.176,309.67,341.819
323774.5,283.44,298.172,309.665,341.809
323865.5,283.439,298.167,309.657,341.792
323874.5,283.438,298.164,309.652,341.781
323965.5,283.436,298.159,309.644,341.765
323974.5,283.435,298.156,309.639,341.754
324065.5,283.434,298.15,309.631,341.737
324074.5,283.433,298.147,309.626,341.727
324165.5,283.432,298.142,309.618,341.71
324174.5,283.431,298.139,309.613,341.7
324265.5,283.429,298.134,309.605,341.683
324274.5,283.428,298.13,309.599,341.673
324365.5,283.427,298.125,309.591,341.656
324374.5,283.426,298.122,309.586,341.645
324465.5,283.424,298.117,309.578,341.629
324474.5,283.423,298.113,309.573,341.618
324565.5,283.422,298.108,309.565,341.602
324574.5,283.421,298.105,309.56,341.591
324665.5,283.42,298.1,309.552,341.574
324674.5,283.419,298.097,309.547,341.564
324765.5,283.417,298.092,309.539,341.547
324774.5,283.416,298.088,309.534,341.537
324865.5,283.415,298.083,309.526,341.52
324874.5,283.414,298.08,309.521,341.51
324965.5,283.412,298.075,309.513,341.493
324974.5,283.411,298.071,309.508,341.483
325065.5,283.41,298.066,309.5,341.466
325074.5,283.409,298.063,309.495,341.456
325165.5,283.408,298.058,309.487,341.439
325174.5,283.407,298.055,309.482,341.429
325265.5,283.405,298.05,309.474,341.412
325274.5,283.404,298.046,309.469,341.402
325365.5,283.403,298.041,309.461,341.385
325374.5,283.402,298.038,309.456,341.375
325465.5,283.4,298.033,309.448,341.358
325474.5,283.399,298.03,309.443,341.348
325565.5,283.398,298.024,309.435,341.331
325574.5,283.397,298.021,309.43,341.321
325665.5,283.396,298.016,309.422,341.304
325674.5,283.395,298.013,309.417,341.294
325765.5,283.393,298.008,309.409,341.277
325774.5,283.392,298.004,309.404,341.267
325865.5,283.391,297.999,309.396,341.25
325874.5,283.39,297.996,309.391,341.24
325965.5,283.389,297.991,309.383,341.223
325974.5,283.388,297.988,309.378,341.213
326065.5,283.386,297.983,309.37,341.196
326074.5,283.385,297.979,309.365,341.186
326165.5,283.384,297.974,309.357,341.169
326174.5,283.383,297.971,309.352,341.159
326265.5,283.381,297.966,309.344,341.143
326274.5,283.38,297.963,309.339,341.132
326365.5,283.379,297.957,309.331,341.116
326374.5,283.378,297.954,309.326,341.105
326465.5,283.377,297.949,309.318,341.089
326474.5,283.376,297.946,309.313,341.079
326565.5,283.374,297.941,309.305,341.062
326574.5,283.373,297.938,309.3,341.052
326665.5,283.372,297.932,309.292,341.035
326674.5,283.371,297.929,309.287,341.025
326765.5,283.37,297.924,309.279,341.009
326774.5,283.369,297.921,309.274,340.998
326865.5,283.367,297.916,309.266,340.982
326874.5,283.366,297.913,309.261,340.972
326965.5,283.365,297.907,309.253,340.955
326974.5,283.364,297.904,309.248,340.945
327065.5,283.362,297.899,309.24,340.928
327074.5,283.361,297.896,309.235,340.918
327165.5,283.36,297.891,309.227,340.902
327174.5,283.359,297.888,309.222,340.891
327265.5,283.358,297.882,309.214,340.875
327274.5,283.357,297.879,309.209,340.865
327365.5,283.355,297.874,309.201,340.848
327374.5,283.354,297.871,309.196,340.838
327465.5,283.353,297.866,309.188,340.822
327474.5,283.352,297.863,309.183,340.811
327565.5,283.351,297.858,309.175,340.795
327574.5,283.35,297.854,309.17,340.785
327665.5,283.348,297.849,309.162,340.768
327674.5,283.347,297.846,309.157,340.758
327765.5,283.346,297.841,309.15,340.742
327774.5,283.345,297.838,309.145,340.732
327865.5,283.343,297.833,309.137,340.715
327874.5,283.343,297.829,309.132,340.705
327965.5,283.341,297.824,309.124,340.689
327974.5,283.34,297.821,309.119,340.678
328065.5,283.339,297.816,309.111,340.662
328074.5,283.338,297.813,309.106,340.652
328165.5,283.336,297.808,309.098,340.635
328174.5,283.335,297.805,309.093,340.625
328265.5,283.334,297.799,309.085,340.609
328274.5,283.333,297.796,309.08,340.599
328365.5,283.332,297.791,309.072,340.582
328374.5,283.331,297.788,309.067,340.572
328465.5,283.329,297.783,309.059,340.556
328474.5,283.328,297.78,309.054,340.546
328565.5,283.327,297.775,309.046,340.53
328574.5,283.326,297.771,309.041,340.519
328665.5,283.325,297.766,309.034,340.503
328674.5,283.324,297.763,309.029,340.493
328765.5,283.322,297.758,309.021,340.477
328774.5,283.321,297.755,309.016,340.466
328865.5,283.32,297.75,309.008,340.45
328874.5,283.319,297.747,309.003,340.44
328965.5,283.318,297.742,308.995,340.424
328974.5,283.317,297.738,308.99,340.414
329065.5,283.315,297.733,308.982,340.397
329074.5,283.314,297.73,308.977,340.387
329165.5,283.313,297.725,308.969,340.371
329174.5,283.312,297.722,308.964,340.361
329265.5,283.31,297.717,308.957,340.345
329274.5,283.31,297.714,308.952,340.334
329365.5,283.308,297.709,308.944,340.318
329374.5,283.307,297.705,308.939,340.308
329465.5,283.306,297.7,308.931,340.292
329474.5,283.305,297.697,308.926,340.282
329565.5,283.303,297.692,308.918,340.266
329574.5,283.303,297.689,308.913,340.255
329665.5,283.301,297.684,308.905,340.239
329674.5,283.3,297.681,308.9,340.229
329765.5,283.299,297.676,308.892,340.213
329774.5,283.298,297.672,308.887,340.203
329865.5,283.296,297.667,308.88,340.187
329874.5,283.295,297.664,308.875,340.177
329965.5,283.294,297.659,308.867,340.16
329974.5,283.293,297.656,308.862,340.15
330065.5,283.292,297.651,308.854,340.134
330074.5,283.291,297.648,308.849,340.124
330165.5,283.289,297.643,308.841,340.108
330174.5,283.288,297.64,308.836,340.098
330265.5,283.287,297.635,308.828,340.082
330274.5,283.286,297.631,308.824,340.072
330365.5,283.285,297.626,308.816,340.055
330374.5,283.284,297.623,308.811,340.045
330465.5,283.282,297.618,308.803,340.029
330474.5,283.281,297.615,308.798,340.019
330565.5,283.28,297.61,308.79,340.003
330574.5,283.279,297.607,308.785,339.993
330665.5,283.278,297.602,308.777,339.977
330674.5,283.277,297.598,308.772,339.967
330765.5,283.275,297.593,308.765,339.951
330774.5,283.274,297.59,308.76,339.94
330865.5,283.273,297.585,308.752,339.924
330874.5,283.272,297.582,308.747,339.914
330965.5,283.271,297.577,308.739,339.898
330974.5,283.27,297.574,308.734,339.888
331065.5,283.268,297.569,308.726,339.872
331074.5,283.267,297.566,308.722,339.862
331165.5,283.266,297.561,308.714,339.846
331174.5,283.265,297.558,308.709,339.836
331265.5,283.264,297.553,308.701,339.82
331274.5,283.263,297.549,308.696,339.81
331365.5,283.261,297.544,308.688,339.794
331374.5,283.26,297.541,308.683,339.784
331465.5,283.259,297.536,308.676,339.767
331474.5,283.258,297.533,308.671,339.757
331565.5,283.257,297.528,308.663,339.741
331574.5,283.256,297.525,308.658,339.731
331665.5,283.254,297.52,308.65,339.715
331674.5,283.253,297.517,308.645,339.705
331765.5,283.252,297.512,308.637,339.689
331774.5,283.251,297.508,308.633,339.679
331865.5,283.25,297.503,308.625,339.663
331874.5,283.249,297.5,308.62,339.653
331965.5,283.247,297.495,308.612,339.637
331974.5,283.246,297.492,308.607,339.627
332065.5,283.245,297.487,308.599,339.611
332074.5,283.244,297.484,308.594,339.601
332165.5,283.243,297.479,308.587,339.585
332174.5,283.242,297.476,308.582,339.575
332265.5,283.24,297.471,308.574,339.559
332274.5,283.24,297.467,308.569,339.549
332365.5,283.238,297.462,308.561,339.533
332374.5,283.237,297.459,308.556,339.523
332465.5,283.236,297.454,308.549,339.507
332474.5,283.235,297.451,308.544,339.497
332565.5,283.233,297.446,308.536,339.481
332574.5,283.233,297.443,308.531,339.471
332665.5,283.231,297.438,308.523,339.454
332674.5,283.23,297.434,308.518,339.444
332765.5,283.229,297.429,308.511,339.428
332774.5,283.228,297.426,308.506,339.418
332865.5,283.227,297.421,308.498,339.402
332874.5,283.226,297.418,308.493,339.392
332965.5,283.224,297.413,308.485,339.376
332974.5,283.223,297.41,308.481,339.366
333065.5,283.222,297.405,308.473,339.35
333074.5,283.221,297.402,308.468,339.34
333165.5,283.22,297.397,308.46,339.324
333174.5,283.219,297.393,308.455,339.314
333265.5,283.217,297.388,308.448,339.298
333274.5,283.216,297.385,308.443,339.289
333365.5,283.215,297.38,308.435,339.272
333374.5,283.214,297.377,308.43,339.263
333465.5,283.213,297.372,308.422,339.247
333474.5,283.212,297.369,308.418,339.237
333565.5,283.21,297.364,308.41,339.221
333574.5,283.209,297.361,308.405,339.211
333665.5,283.208,297.356,308.397,339.195
333674.5,283.207,297.353,308.392,339.185
333765.5,283.206,297.348,308.385,339.169
333774.5,283.205,297.344,308.38,339.159
333865.5,283.203,297.34,308.372,339.143
333874.5,283.203,297.336,308.367,339.133
333965.5,283.201,297.331,308.359,339.117
333974.5,283.2,297.328,308.355,339.107
334065.5,283.199,297.323,308.347,339.091
334074.5,283.198,297.32,308.342,339.081
334165.5,283.196,297.315,308.334,339.065
334174.5,283.196,297.312,308.329,339.055
334265.5,283.194,297.307,308.322,339.039
334274.5,283.193,297.304,308.317,339.029
334365.5,283.192,297.299,308.309,339.013
334374.5,283.191,297.296,308.304,339.003
334465.5,283.19,297.291,308.297,338.987
334474.5,283.189,297.288,308.292,338.978
334565.5,283.187,297.283,308.284,338.962
334574.5,283.186,297.279,308.279,338.952
334665.5,283.185,297.274,308.272,338.936
334674.5,283.184,297.271,308.267,338.926
334765.5,283.183,297.266,308.259,338.91
334774.5,283.182,297.263,308.254,338.9
334865.5,283.18,297.258,308.246,338.884
334874.5,283.179,297.255,308.242,338.874
334965.5,283.178,297.25,308.234,338.858
334974.5,283.177,297.247,308.229,338.848
335065.5,283.176,297.242,308.221,338.832
335074.5,283.175,297.239,308.217,338.823
335165.5,283.174,297.234,308.209,338.807
335174.5,283.173,297.231,308.204,338.797
335265.5,283.171,297.226,308.196,338.781
335274.5,283.17,297.223,308.191,338.771
335365.5,283.169,297.218,308.184,338.755
335374.5,283.168,297.215,308.179,338.745
335465.5,283.167,297.21,308.171,338.729
335474.5,283.166,297.207,308.166,338.719
335565.5,283.164,297.202,308.159,338.704
335574.5,283.163,297.199,308.154,338.694
335665.5,283.162,297.194,308.146,338.678
335674.5,283.161,297.19,308.142,338.668
335765.5,283.16,297.186,308.134,338.652
335774.5,283.159,297.182,308.129,338.642
335865.5,283.157,297.177,308.121,338.626
335874.5,283.157,297.174,308.117,338.617
335965.5,283.155,297.169,308.109,338.601
335974.5,283.154,297.166,308.104,338.591
336065.5,283.153,297.161,308.096,338.575
336074.5,283.152,297.158,308.092,338.565
336165.5,283.151,297.153,308.084,338.549
336174.5,283.15,297.15,308.079,338.539
336265.5,283.148,297.145,308.072,338.524
336274.5,283.147,297.142,308.067,338.514
336365.5,283.146,297.137,308.059,338.498
336374.5,283.145,297.134,308.054,338.488
336465.5,283.144,297.129,308.047,338.472
336474.5,283.143,297.126,308.042,338.462
336565.5,283.142,297.121,308.034,338.447
336574.5,283.141,297.118,308.029,338.437
336665.5,283.139,297.113,308.022,338.421
336674.5,283.138,297.11,308.017,338.411
336765.5,283.137,297.105,308.009,338.395
336774.5,283.136,297.102,308.004,338.386
336865.5,283.135,297.097,307.997,338.37
336874.5,283.134,297.094,307.992,338.36
336965.5,283.132,297.089,307.984,338.344
336974.5,283.131,297.086,307.98,338.334
337065.5,283.13,297.081,307.972,338.319
337074.5,283.129,297.078,307.967,338.309
337165.5,283.128,297.073,307.96,338.293
337174.5,283.127,297.07,307.955,338.283
337265.5,283.126,297.065,307.947,338.267
337274.5,283.125,297.062,307.942,338.258
337365.5,283.123,297.057,307.935,338.242
337374.5,283.122,297.054,307.93,338.232
337465.5,283.121,297.049,307.922,338.216
337474.5,283.12,297.046,307.918,338.206
337565.5,283.119,297.041,307.91,338.191
337574.5,283.118,297.038,307.905,338.181
337665.5,283.116,297.033,307.898,338.165
337674.5,283.116,297.03,307.893,338.155
337765.5,283.114,297.025,307.885,338.14
337774.5,283.113,297.022,307.88,338.13
337865.5,283.112,297.017,307.873,338.114
337874.5,283.111,297.014,307.868,338.104
337965.5,283.11,297.009,307.86,338.089
337974.5,283.109,297.006,307.856,338.079
338065.5,283.107,297.001,307.848,338.063
338074.5,283.106,296.998,307.843,338.053
338165.5,283.105,296.993,307.836,338.038
338174.5,283.104,296.99,307.831,338.028
338265.5,283.103,296.985,307.823,338.012
338274.5,283.102,296.982,307.819,338.002
338365.5,283.101,296.977,307.811,337.987
338374.5,283.1,296.974,307.806,337.977
338465.5,283.098,296.969,307.799,337.961
338474.5,283.097,296.966,307.794,337.951
338565.5,283.096,296.961,307.786,337.936
338574.5,283.095,296.958,307.782,337.926
338665.5,283.094,296.953,307.774,337.91
338674.5,283.093,296.95,307.769,337.901
338765.5,283.092,296.945,307.762,337.885
338774.5,283.091,296.942,307.757,337.875
338865.5,283.089,296.937,307.749,337.86
338874.5,283.088,296.934,307.745,337.85
338965.5,283.087,296.93,307.737,337.834
338974.5,283.086,296.926,307.732,337.824
339065.5,283.085,296.922,307.725,337.809
339074.5,283.084,296.918,307.72,337.799
339165.5,283.083,296.914,307.712,337.783
339174.5,283.082,296.911,307.708,337.774
339265.5,283.08,296.906,307.7,337.758
339274.5,283.079,296.903,307.695,337.748
339365.5,283.078,296.898,307.688,337.733
339374.5,283.077,296.895,307.683,337.723
339465.5,283.076,296.89,307.676,337.707
339474.5,283.075,296.887,307.671,337.698
339565.5,283.073,296.882,307.663,337.682
339574.5,283.073,296.879,307.658,337.672
339665.5,283.071,296.874,307.651,337.657
339674.5,283.07,296.871,307.646,337.647
339765.5,283.069,296.866,307.639,337.631
339774.5,283.068,296.863,307.634,337.622
339865.5,283.067,296.858,307.626,337.606
339874.5,283.066,296.855,307.622,337.596
339965.5,283.064,296.85,307.614,337.581
339974.5,283.064,296.847,307.609,337.571
340065.5,283.062,296.842,307.602,337.555
340074.5,283.061,296.839,307.597,337.546
340165.5,283.06,296.834,307.59,337.53
340174.5,283.059,296.831,307.585,337.521
340265.5,283.058,296.827,307.577,337.505
340274.5,283.057,296.824,307.573,337.495
340365.5,283.056,296.819,307.565,337.48
340374.5,283.055,296.816,307.56,337.47
340465.5,283.053,296.811,307.553,337.454
340474.5,283.052,296.808,307.548,337.445
340565.5,283.051,296.803,307.541,337.429
340574.5,283.05,296.8,307.536,337.42
340665.5,283.049,296.795,307.528,337.404
340674.5,283.048,296.792,307.524,337.394
340765.5,283.047,296.787,307.516,337.379
340774.5,283.046,296.784,307.511,337.369
340865.5,283.044,296.779,307.504,337.354
340874.5,283.043,296.776,307.499,337.344
340965.5,283.042,296.771,307.492,337.328
340974.5,283.041,296.768,307.487,337.319
341065.5,283.04,296.764,307.48,337.303
341074.5,283.039,296.76,307.475,337.294
341165.5,283.038,296.756,307.467,337.278
341174.5,283.037,296.753,307.463,337.268
341265.5,283.035,296.748,307.455,337.253
341274.5,283.034,296.745,307.45,337.243
341365.5,283.033,296.74,307.443,337.228
341374.5,283.032,296.737,307.438,337.218
341465.5,283.031,296.732,307.431,337.203
341474.5,283.03,296.729,307.426,337.193
341565.5,283.029,296.724,307.419,337.178
341574.5,283.028,296.721,307.414,337.168
341665.5,283.026,296.716,307.406,337.152
341674.5,283.026,296.713,307.402,337.143
341765.5,283.024,296.709,307.394,337.127
341774.5,283.023,296.706,307.389,337.118
341865.5,283.022,296.701,307.382,337.102
341874.5,283.021,296.698,307.377,337.093
341965.5,283.02,296.693,307.37,337.077
341974.5,283.019,296.69,307.365,337.068
342065.5,283.017,296.685,307.358,337.052
342074.5,283.017,296.682,307.353,337.043
342165.5,283.015,296.677,307.346,337.027
342174.5,283.014,296.674,307.341,337.018
342265.5,283.013,296.669,307.333,337.002
342274.5,283.012,296.666,307.329,336.993
342365.5,283.011,296.662,307.321,336.977
342374.5,283.01,296.659,307.317,336.967
342465.5,283.009,296.654,307.309,336.952
342474.5,283.008,296.651,307.304,336.942
342565.5,283.006,296.646,307.297,336.927
342574.5,283.005,296.643,307.292,336.917
342665.5,283.004,296.638,307.285,336.902
342674.5,283.003,296.635,307.28,336.892
342765.5,283.002,296.63,307.273,336.877
